ID;cliente;anio;mes;Total_desastres; total_gasto 
3272;Seguros Porvenir;2019;agosto;4; $81.071 
3273;Seguros Porvenir;2019;septiembre;2; $76.287 
3274;Seguros Porvenir;2019;octubre;2; $50.432 
3275;Seguros Porvenir;2019;noviembre;4; $91.091 
3276;Seguros Porvenir;2019;diciembre;2; $25.963 
3277;Seguros Porvenir;2020;enero;0; $- 
3278;Seguros Porvenir;2020;febrero;0; $- 
3279;Seguros Porvenir;2020;marzo;4; $80.997 
3280;Seguros Porvenir;2020;abril;1; $62.195 
3281;Seguros Porvenir;2020;mayo;3; $27.352 
3282;Seguros Porvenir;2020;junio;4; $68.665 
3283;Seguros Porvenir;2020;julio;1; $12.212 
3284;Seguros Porvenir;2020;agosto;3; $48.254 
3285;Seguros Porvenir;2020;septiembre;2; $69.896 
3286;Seguros Porvenir;2020;octubre;3; $48.380 
3287;Seguros Porvenir;2020;noviembre;0; $- 
3288;Seguros Porvenir;2020;diciembre;5; $48.615 
3289;Seguros Porvenir;2021;enero;5; $41.322 
3290;Seguros Porvenir;2021;febrero;5; $40.680 
3291;Seguros Porvenir;2021;marzo;3; $42.801 
3292;Seguros Porvenir;2021;abril;4; $99.226 
3293;Seguros Porvenir;2021;mayo;1; $92.156 
3294;Seguros Porvenir;2021;junio;3; $41.532 
3295;Seguros Porvenir;2021;julio;4; $11.832 
3296;Seguros Porvenir;2021;agosto;3; $13.376 
3297;Seguros Porvenir;2021;septiembre;2; $90.906 
3298;Seguros Porvenir;2021;octubre;1; $45.719 
3299;Seguros Porvenir;2021;noviembre;0; $- 
3300;Seguros Porvenir;2021;diciembre;0; $- 
3301;Seguros Porvenir;2022;enero;5; $36.230 
3302;Seguros Porvenir;2022;febrero;5; $89.656 
3303;Seguros Porvenir;2022;marzo;3; $62.049 
3304;Seguros Porvenir;2022;abril;1; $68.010 
3305;Seguros Porvenir;2022;mayo;2; $31.491 
3306;Seguros Porvenir;2022;junio;5; $9.539 
3307;Seguros Porvenir;2022;julio;1; $88.359 
3308;Seguros Porvenir;2022;agosto;5; $89.855 
3309;Seguros Porvenir;2022;septiembre;3; $66.247 
3310;Seguros Porvenir;2022;octubre;2; $35.637 
3311;Seguros Porvenir;2022;noviembre;1; $90.516 
3312;Seguros Porvenir;2022;diciembre;3; $69.984 
3313;Seguros Turpial;2000;enero;4; $45.358 
3314;Seguros Turpial;2000;febrero;3; $76.232 
3315;Seguros Turpial;2000;marzo;1; $97.883 
3316;Seguros Turpial;2000;abril;0; $- 
3317;Seguros Turpial;2000;mayo;0; $- 
3318;Seguros Turpial;2000;junio;5; $49.235 
3319;Seguros Turpial;2000;julio;1; $45.828 
3320;Seguros Turpial;2000;agosto;2; $9.908 
3321;Seguros Turpial;2000;septiembre;2; $25.967 
3322;Seguros Turpial;2000;octubre;0; $- 
3323;Seguros Turpial;2000;noviembre;4; $44.581 
3324;Seguros Turpial;2000;diciembre;0; $- 
3325;Seguros Turpial;2001;enero;3; $32.134 
3326;Seguros Turpial;2001;febrero;5; $27.015 
3327;Seguros Turpial;2001;marzo;3; $32.430 
3328;Seguros Turpial;2001;abril;3; $88.498 
3329;Seguros Turpial;2001;mayo;0; $- 
3330;Seguros Turpial;2001;junio;5; $32.622 
3331;Seguros Turpial;2001;julio;4; $86.195 
3332;Seguros Turpial;2001;agosto;0; $- 
3333;Seguros Turpial;2001;septiembre;0; $- 
3334;Seguros Turpial;2001;octubre;4; $34.264 
3335;Seguros Turpial;2001;noviembre;2; $48.132 
3336;Seguros Turpial;2001;diciembre;2; $63.992 
3337;Seguros Turpial;2002;enero;5; $40.405 
3338;Seguros Turpial;2002;febrero;5; $47.682 
3339;Seguros Turpial;2002;marzo;3; $28.475 
3340;Seguros Turpial;2002;abril;5; $19.734 
3341;Seguros Turpial;2002;mayo;4; $66.335 
3342;Seguros Turpial;2002;junio;2; $94.305 
3343;Seguros Turpial;2002;julio;3; $86.876 
3344;Seguros Turpial;2002;agosto;5; $84.794 
3345;Seguros Turpial;2002;septiembre;5; $80.014 
3346;Seguros Turpial;2002;octubre;3; $28.737 
3347;Seguros Turpial;2002;noviembre;5; $89.716 
3348;Seguros Turpial;2002;diciembre;5; $25.965 
3349;Seguros Turpial;2003;enero;2; $34.194 
3350;Seguros Turpial;2003;febrero;3; $41.959 
3351;Seguros Turpial;2003;marzo;4; $54.049 
3352;Seguros Turpial;2003;abril;3; $38.339 
3353;Seguros Turpial;2003;mayo;2; $81.323 
3354;Seguros Turpial;2003;junio;2; $86.442 
3355;Seguros Turpial;2003;julio;2; $22.002 
3356;Seguros Turpial;2003;agosto;0; $- 
3357;Seguros Turpial;2003;septiembre;1; $6.155 
3358;Seguros Turpial;2003;octubre;2; $11.296 
3359;Seguros Turpial;2003;noviembre;4; $77.931 
3360;Seguros Turpial;2003;diciembre;5; $33.329 
3361;Seguros Turpial;2004;enero;1; $33.427 
3362;Seguros Turpial;2004;febrero;5; $30.985 
3363;Seguros Turpial;2004;marzo;5; $5.901 
3364;Seguros Turpial;2004;abril;4; $18.308 
3365;Seguros Turpial;2004;mayo;2; $94.507 
3366;Seguros Turpial;2004;junio;1; $18.370 
3367;Seguros Turpial;2004;julio;1; $88.251 
3368;Seguros Turpial;2004;agosto;5; $82.486 
3369;Seguros Turpial;2004;septiembre;5; $30.000 
3370;Seguros Turpial;2004;octubre;0; $- 
3371;Seguros Turpial;2004;noviembre;2; $45.625 
3372;Seguros Turpial;2004;diciembre;3; $11.260 
3373;Seguros Turpial;2005;enero;1; $49.802 
3374;Seguros Turpial;2005;febrero;3; $19.735 
3375;Seguros Turpial;2005;marzo;1; $34.479 
3376;Seguros Turpial;2005;abril;1; $78.039 
3377;Seguros Turpial;2005;mayo;3; $73.473 
3378;Seguros Turpial;2005;junio;4; $87.866 
3379;Seguros Turpial;2005;julio;4; $82.910 
3380;Seguros Turpial;2005;agosto;0; $- 
3381;Seguros Turpial;2005;septiembre;0; $- 
3382;Seguros Turpial;2005;octubre;1; $72.181 
3383;Seguros Turpial;2005;noviembre;3; $47.926 
3384;Seguros Turpial;2005;diciembre;0; $- 
3385;Seguros Turpial;2006;enero;5; $50.640 
3386;Seguros Turpial;2006;febrero;1; $17.276 
3387;Seguros Turpial;2006;marzo;5; $39.454 
3388;Seguros Turpial;2006;abril;3; $13.305 
3389;Seguros Turpial;2006;mayo;1; $67.858 
3390;Seguros Turpial;2006;junio;0; $- 
3391;Seguros Turpial;2006;julio;5; $6.334 
3392;Seguros Turpial;2006;agosto;4; $75.556 
3393;Seguros Turpial;2006;septiembre;1; $6.002 
3394;Seguros Turpial;2006;octubre;0; $- 
3395;Seguros Turpial;2006;noviembre;1; $63.384 
3396;Seguros Turpial;2006;diciembre;5; $19.039 
3397;Seguros Turpial;2007;enero;0; $- 
3398;Seguros Turpial;2007;febrero;3; $33.786 
3399;Seguros Turpial;2007;marzo;3; $74.792 
3400;Seguros Turpial;2007;abril;3; $84.980 
3401;Seguros Turpial;2007;mayo;1; $95.483 
3402;Seguros Turpial;2007;junio;0; $- 
3403;Seguros Turpial;2007;julio;4; $81.394 
3404;Seguros Turpial;2007;agosto;4; $62.428 
3405;Seguros Turpial;2007;septiembre;1; $86.616 
3406;Seguros Turpial;2007;octubre;1; $58.212 
3407;Seguros Turpial;2007;noviembre;0; $- 
3408;Seguros Turpial;2007;diciembre;0; $- 
3409;Seguros Turpial;2008;enero;3; $72.546 
3410;Seguros Turpial;2008;febrero;3; $81.809 
3411;Seguros Turpial;2008;marzo;2; $18.641 
3412;Seguros Turpial;2008;abril;5; $28.911 
3413;Seguros Turpial;2008;mayo;1; $76.837 
3414;Seguros Turpial;2008;junio;2; $9.645 
3415;Seguros Turpial;2008;julio;0; $- 
3416;Seguros Turpial;2008;agosto;3; $64.444 
3417;Seguros Turpial;2008;septiembre;5; $5.245 
3418;Seguros Turpial;2008;octubre;1; $5.901 
3419;Seguros Turpial;2008;noviembre;2; $62.503 
3420;Seguros Turpial;2008;diciembre;3; $78.526 
3421;Seguros Turpial;2009;enero;1; $23.378 
3422;Seguros Turpial;2009;febrero;5; $52.553 
3423;Seguros Turpial;2009;marzo;0; $- 
3424;Seguros Turpial;2009;abril;4; $42.786 
3425;Seguros Turpial;2009;mayo;4; $14.430 
3426;Seguros Turpial;2009;junio;3; $34.557 
3427;Seguros Turpial;2009;julio;1; $81.396 
3428;Seguros Turpial;2009;agosto;0; $- 
3429;Seguros Turpial;2009;septiembre;4; $97.836 
3430;Seguros Turpial;2009;octubre;0; $- 
3431;Seguros Turpial;2009;noviembre;5; $89.553 
3432;Seguros Turpial;2009;diciembre;2; $68.662 
3433;Seguros Turpial;2010;enero;0; $- 
3434;Seguros Turpial;2010;febrero;2; $82.306 
3435;Seguros Turpial;2010;marzo;2; $25.645 
3436;Seguros Turpial;2010;abril;2; $59.964 
3437;Seguros Turpial;2010;mayo;0; $- 
3438;Seguros Turpial;2010;junio;4; $89.780 
3439;Seguros Turpial;2010;julio;0; $- 
3440;Seguros Turpial;2010;agosto;2; $27.927 
3441;Seguros Turpial;2010;septiembre;1; $68.838 
3442;Seguros Turpial;2010;octubre;4; $65.544 
3443;Seguros Turpial;2010;noviembre;1; $5.783 
3444;Seguros Turpial;2010;diciembre;1; $14.527 
3445;Seguros Turpial;2011;enero;3; $89.685 
3446;Seguros Turpial;2011;febrero;4; $78.615 
3447;Seguros Turpial;2011;marzo;2; $19.786 
3448;Seguros Turpial;2011;abril;0; $- 
3449;Seguros Turpial;2011;mayo;2; $38.890 
3450;Seguros Turpial;2011;junio;4; $21.839 
3451;Seguros Turpial;2011;julio;0; $- 
3452;Seguros Turpial;2011;agosto;0; $- 
3453;Seguros Turpial;2011;septiembre;4; $65.690 
3454;Seguros Turpial;2011;octubre;5; $95.206 
3455;Seguros Turpial;2011;noviembre;0; $- 
3456;Seguros Turpial;2011;diciembre;0; $- 
3457;Seguros Turpial;2012;enero;1; $59.332 
3458;Seguros Turpial;2012;febrero;5; $47.414 
3459;Seguros Turpial;2012;marzo;3; $65.331 
3460;Seguros Turpial;2012;abril;2; $77.246 
3461;Seguros Turpial;2012;mayo;3; $95.461 
3462;Seguros Turpial;2012;junio;0; $- 
3463;Seguros Turpial;2012;julio;5; $26.646 
3464;Seguros Turpial;2012;agosto;1; $30.311 
3465;Seguros Turpial;2012;septiembre;2; $70.613 
3466;Seguros Turpial;2012;octubre;2; $58.484 
3467;Seguros Turpial;2012;noviembre;3; $66.777 
3468;Seguros Turpial;2012;diciembre;5; $40.421 
3469;Seguros Turpial;2013;enero;4; $9.398 
3470;Seguros Turpial;2013;febrero;5; $40.319 
3471;Seguros Turpial;2013;marzo;3; $62.533 
3472;Seguros Turpial;2013;abril;5; $15.622 
3473;Seguros Turpial;2013;mayo;0; $- 
3474;Seguros Turpial;2013;junio;3; $16.506 
3475;Seguros Turpial;2013;julio;3; $53.740 
3476;Seguros Turpial;2013;agosto;1; $78.568 
3477;Seguros Turpial;2013;septiembre;2; $48.076 
3478;Seguros Turpial;2013;octubre;4; $40.453 
3479;Seguros Turpial;2013;noviembre;2; $57.436 
3480;Seguros Turpial;2013;diciembre;3; $55.589 
3481;Seguros Turpial;2014;enero;5; $51.962 
3482;Seguros Turpial;2014;febrero;2; $29.125 
3483;Seguros Turpial;2014;marzo;5; $81.997 
3484;Seguros Turpial;2014;abril;3; $13.786 
3485;Seguros Turpial;2014;mayo;1; $37.471 
3486;Seguros Turpial;2014;junio;3; $54.360 
3487;Seguros Turpial;2014;julio;1; $80.603 
3488;Seguros Turpial;2014;agosto;4; $41.102 
3489;Seguros Turpial;2014;septiembre;2; $57.698 
3490;Seguros Turpial;2014;octubre;4; $29.981 
3491;Seguros Turpial;2014;noviembre;4; $7.258 
3492;Seguros Turpial;2014;diciembre;4; $84.717 
3493;Seguros Turpial;2015;enero;2; $91.392 
3494;Seguros Turpial;2015;febrero;0; $- 
3495;Seguros Turpial;2015;marzo;4; $67.916 
3496;Seguros Turpial;2015;abril;4; $67.933 
3497;Seguros Turpial;2015;mayo;0; $- 
3498;Seguros Turpial;2015;junio;5; $19.608 
3499;Seguros Turpial;2015;julio;1; $46.507 
3500;Seguros Turpial;2015;agosto;5; $36.329 
3501;Seguros Turpial;2015;septiembre;2; $48.513 
3502;Seguros Turpial;2015;octubre;5; $84.599 
3503;Seguros Turpial;2015;noviembre;2; $96.988 
3504;Seguros Turpial;2015;diciembre;5; $19.712 
3505;Seguros Turpial;2016;enero;5; $60.185 
3506;Seguros Turpial;2016;febrero;0; $- 
3507;Seguros Turpial;2016;marzo;5; $43.044 
3508;Seguros Turpial;2016;abril;2; $38.240 
3509;Seguros Turpial;2016;mayo;2; $18.965 
3510;Seguros Turpial;2016;junio;3; $54.952 
3511;Seguros Turpial;2016;julio;5; $5.141 
3512;Seguros Turpial;2016;agosto;3; $54.175 
3513;Seguros Turpial;2016;septiembre;3; $63.580 
3514;Seguros Turpial;2016;octubre;5; $84.575 
3515;Seguros Turpial;2016;noviembre;0; $- 
3516;Seguros Turpial;2016;diciembre;5; $6.376 
3517;Seguros Turpial;2017;enero;4; $58.117 
3518;Seguros Turpial;2017;febrero;0; $- 
3519;Seguros Turpial;2017;marzo;2; $52.766 
3520;Seguros Turpial;2017;abril;0; $- 
3521;Seguros Turpial;2017;mayo;2; $73.574 
3522;Seguros Turpial;2017;junio;3; $66.576 
3523;Seguros Turpial;2017;julio;4; $67.172 
3524;Seguros Turpial;2017;agosto;2; $29.342 
3525;Seguros Turpial;2017;septiembre;4; $60.851 
3526;Seguros Turpial;2017;octubre;3; $23.199 
3527;Seguros Turpial;2017;noviembre;4; $66.092 
3528;Seguros Turpial;2017;diciembre;2; $8.961 
3529;Seguros Turpial;2018;enero;1; $85.736 
3530;Seguros Turpial;2018;febrero;2; $61.738 
3531;Seguros Turpial;2018;marzo;1; $96.443 
3532;Seguros Turpial;2018;abril;1; $58.008 
3533;Seguros Turpial;2018;mayo;5; $25.873 
3534;Seguros Turpial;2018;junio;3; $89.648 
3535;Seguros Turpial;2018;julio;5; $64.905 
3536;Seguros Turpial;2018;agosto;1; $26.844 
3537;Seguros Turpial;2018;septiembre;5; $55.330 
3538;Seguros Turpial;2018;octubre;2; $80.404 
3539;Seguros Turpial;2018;noviembre;1; $11.206 
3540;Seguros Turpial;2018;diciembre;2; $18.598 
3541;Seguros Turpial;2019;enero;1; $5.521 
3542;Seguros Turpial;2019;febrero;1; $82.718 
3543;Seguros Turpial;2019;marzo;4; $16.210 
3544;Seguros Turpial;2019;abril;1; $19.115 
3545;Seguros Turpial;2019;mayo;2; $77.737 
3546;Seguros Turpial;2019;junio;2; $95.138 
3547;Seguros Turpial;2019;julio;5; $21.471 
3548;Seguros Turpial;2019;agosto;1; $24.467 
3549;Seguros Turpial;2019;septiembre;0; $- 
3550;Seguros Turpial;2019;octubre;1; $44.178 
3551;Seguros Turpial;2019;noviembre;1; $24.745 
3552;Seguros Turpial;2019;diciembre;5; $35.942 
3553;Seguros Turpial;2020;enero;0; $- 
3554;Seguros Turpial;2020;febrero;3; $77.092 
3555;Seguros Turpial;2020;marzo;3; $75.083 
3556;Seguros Turpial;2020;abril;0; $- 
3557;Seguros Turpial;2020;mayo;0; $- 
3558;Seguros Turpial;2020;junio;3; $81.717 
3559;Seguros Turpial;2020;julio;2; $89.492 
3560;Seguros Turpial;2020;agosto;0; $- 
3561;Seguros Turpial;2020;septiembre;5; $81.587 
3562;Seguros Turpial;2020;octubre;2; $38.909 
3563;Seguros Turpial;2020;noviembre;1; $84.449 
3564;Seguros Turpial;2020;diciembre;4; $50.704 
3565;Seguros Turpial;2021;enero;4; $61.828 
3566;Seguros Turpial;2021;febrero;0; $- 
3567;Seguros Turpial;2021;marzo;4; $8.444 
3568;Seguros Turpial;2021;abril;1; $74.239 
3569;Seguros Turpial;2021;mayo;0; $- 
3570;Seguros Turpial;2021;junio;5; $87.063 
3571;Seguros Turpial;2021;julio;3; $57.248 
3572;Seguros Turpial;2021;agosto;1; $11.539 
3573;Seguros Turpial;2021;septiembre;1; $12.161 
3574;Seguros Turpial;2021;octubre;0; $- 
3575;Seguros Turpial;2021;noviembre;2; $14.535 
3576;Seguros Turpial;2021;diciembre;4; $19.837 
3577;Seguros Turpial;2022;enero;0; $- 
3578;Seguros Turpial;2022;febrero;1; $73.765 
3579;Seguros Turpial;2022;marzo;1; $68.308 
3580;Seguros Turpial;2022;abril;5; $86.605 
3581;Seguros Turpial;2022;mayo;3; $89.328 
3582;Seguros Turpial;2022;junio;5; $47.989 
3583;Seguros Turpial;2022;julio;4; $41.900 
3584;Seguros Turpial;2022;agosto;5; $58.794 
3585;Seguros Turpial;2022;septiembre;1; $82.788 
3586;Seguros Turpial;2022;octubre;0; $- 
3587;Seguros Turpial;2022;noviembre;1; $78.849 
3588;Seguros Turpial;2022;diciembre;2; $29.215 
3589;Seguros Vida;2000;enero;5; $43.949 
3590;Seguros Vida;2000;febrero;3; $12.584 
3591;Seguros Vida;2000;marzo;2; $69.161 
3592;Seguros Vida;2000;abril;4; $27.673 
3593;Seguros Vida;2000;mayo;0; $- 
3594;Seguros Vida;2000;junio;3; $63.080 
3595;Seguros Vida;2000;julio;3; $69.170 
3596;Seguros Vida;2000;agosto;3; $70.580 
3597;Seguros Vida;2000;septiembre;5; $5.344 
3598;Seguros Vida;2000;octubre;2; $66.193 
3599;Seguros Vida;2000;noviembre;0; $- 
3600;Seguros Vida;2000;diciembre;0; $- 
3601;Seguros Vida;2001;enero;4; $31.421 
3602;Seguros Vida;2001;febrero;5; $66.914 
3603;Seguros Vida;2001;marzo;3; $15.007 
3604;Seguros Vida;2001;abril;3; $68.114 
3605;Seguros Vida;2001;mayo;0; $- 
3606;Seguros Vida;2001;junio;1; $40.741 
3607;Seguros Vida;2001;julio;0; $- 
3608;Seguros Vida;2001;agosto;4; $61.526 
3609;Seguros Vida;2001;septiembre;5; $44.700 
3610;Seguros Vida;2001;octubre;1; $34.270 
3611;Seguros Vida;2001;noviembre;3; $35.818 
3612;Seguros Vida;2001;diciembre;5; $96.816 
3613;Seguros Vida;2002;enero;3; $55.114 
3614;Seguros Vida;2002;febrero;0; $- 
3615;Seguros Vida;2002;marzo;1; $98.239 
3616;Seguros Vida;2002;abril;3; $72.344 
3617;Seguros Vida;2002;mayo;0; $- 
3618;Seguros Vida;2002;junio;5; $49.741 
3619;Seguros Vida;2002;julio;4; $21.122 
3620;Seguros Vida;2002;agosto;2; $53.605 
3621;Seguros Vida;2002;septiembre;4; $88.443 
3622;Seguros Vida;2002;octubre;2; $44.640 
3623;Seguros Vida;2002;noviembre;4; $84.283 
3624;Seguros Vida;2002;diciembre;1; $25.594 
3625;Seguros Vida;2003;enero;1; $22.069 
3626;Seguros Vida;2003;febrero;3; $21.979 
3627;Seguros Vida;2003;marzo;4; $59.455 
3628;Seguros Vida;2003;abril;4; $22.263 
3629;Seguros Vida;2003;mayo;2; $26.887 
3630;Seguros Vida;2003;junio;3; $18.536 
3631;Seguros Vida;2003;julio;2; $9.861 
3632;Seguros Vida;2003;agosto;2; $11.610 
3633;Seguros Vida;2003;septiembre;2; $77.230 
3634;Seguros Vida;2003;octubre;1; $8.556 
3635;Seguros Vida;2003;noviembre;4; $10.076 
3636;Seguros Vida;2003;diciembre;4; $19.809 
3637;Seguros Vida;2004;enero;4; $92.738 
3638;Seguros Vida;2004;febrero;1; $41.395 
3639;Seguros Vida;2004;marzo;0; $- 
3640;Seguros Vida;2004;abril;5; $73.256 
3641;Seguros Vida;2004;mayo;1; $63.503 
3642;Seguros Vida;2004;junio;3; $64.055 
3643;Seguros Vida;2004;julio;5; $6.251 
3644;Seguros Vida;2004;agosto;0; $- 
3645;Seguros Vida;2004;septiembre;0; $- 
3646;Seguros Vida;2004;octubre;2; $50.255 
3647;Seguros Vida;2004;noviembre;0; $- 
3648;Seguros Vida;2004;diciembre;1; $34.743 
3649;Seguros Vida;2005;enero;5; $19.904 
3650;Seguros Vida;2005;febrero;4; $32.943 
3651;Seguros Vida;2005;marzo;4; $48.324 
3652;Seguros Vida;2005;abril;4; $24.494 
3653;Seguros Vida;2005;mayo;1; $18.208 
3654;Seguros Vida;2005;junio;3; $59.871 
3655;Seguros Vida;2005;julio;0; $- 
3656;Seguros Vida;2005;agosto;0; $- 
3657;Seguros Vida;2005;septiembre;4; $70.522 
3658;Seguros Vida;2005;octubre;4; $60.382 
3659;Seguros Vida;2005;noviembre;0; $- 
3660;Seguros Vida;2005;diciembre;3; $35.186 
3661;Seguros Vida;2006;enero;5; $47.712 
3662;Seguros Vida;2006;febrero;1; $96.962 
3663;Seguros Vida;2006;marzo;0; $- 
3664;Seguros Vida;2006;abril;1; $67.868 
3665;Seguros Vida;2006;mayo;1; $19.788 
3666;Seguros Vida;2006;junio;3; $27.708 
3667;Seguros Vida;2006;julio;0; $- 
3668;Seguros Vida;2006;agosto;2; $92.242 
3669;Seguros Vida;2006;septiembre;2; $38.101 
3670;Seguros Vida;2006;octubre;4; $84.686 
3671;Seguros Vida;2006;noviembre;0; $- 
3672;Seguros Vida;2006;diciembre;1; $57.724 
3673;Seguros Vida;2007;enero;4; $67.136 
3674;Seguros Vida;2007;febrero;3; $47.351 
3675;Seguros Vida;2007;marzo;5; $55.467 
3676;Seguros Vida;2007;abril;3; $19.444 
3677;Seguros Vida;2007;mayo;3; $89.908 
3678;Seguros Vida;2007;junio;5; $64.562 
3679;Seguros Vida;2007;julio;2; $88.851 
3680;Seguros Vida;2007;agosto;0; $- 
3681;Seguros Vida;2007;septiembre;5; $82.803 
3682;Seguros Vida;2007;octubre;4; $90.837 
3683;Seguros Vida;2007;noviembre;0; $- 
3684;Seguros Vida;2007;diciembre;2; $45.704 
3685;Seguros Vida;2008;enero;5; $54.472 
3686;Seguros Vida;2008;febrero;4; $65.020 
3687;Seguros Vida;2008;marzo;5; $20.609 
3688;Seguros Vida;2008;abril;1; $53.230 
3689;Seguros Vida;2008;mayo;3; $66.673 
3690;Seguros Vida;2008;junio;2; $38.987 
3691;Seguros Vida;2008;julio;3; $76.414 
3692;Seguros Vida;2008;agosto;3; $25.394 
3693;Seguros Vida;2008;septiembre;2; $85.049 
3694;Seguros Vida;2008;octubre;2; $46.269 
3695;Seguros Vida;2008;noviembre;4; $43.665 
3696;Seguros Vida;2008;diciembre;1; $16.302 
3697;Seguros Vida;2009;enero;2; $5.917 
3698;Seguros Vida;2009;febrero;0; $- 
3699;Seguros Vida;2009;marzo;1; $43.712 
3700;Seguros Vida;2009;abril;3; $65.700 
3701;Seguros Vida;2009;mayo;4; $50.220 
3702;Seguros Vida;2009;junio;1; $76.182 
3703;Seguros Vida;2009;julio;1; $42.985 
3704;Seguros Vida;2009;agosto;3; $97.486 
3705;Seguros Vida;2009;septiembre;5; $87.281 
3706;Seguros Vida;2009;octubre;0; $- 
3707;Seguros Vida;2009;noviembre;1; $95.804 
3708;Seguros Vida;2009;diciembre;0; $- 
3709;Seguros Vida;2010;enero;1; $28.341 
3710;Seguros Vida;2010;febrero;2; $56.580 
3711;Seguros Vida;2010;marzo;1; $87.862 
3712;Seguros Vida;2010;abril;0; $- 
3713;Seguros Vida;2010;mayo;5; $16.750 
3714;Seguros Vida;2010;junio;3; $40.842 
3715;Seguros Vida;2010;julio;2; $76.048 
3716;Seguros Vida;2010;agosto;3; $65.856 
3717;Seguros Vida;2010;septiembre;0; $- 
3718;Seguros Vida;2010;octubre;0; $- 
3719;Seguros Vida;2010;noviembre;5; $96.046 
3720;Seguros Vida;2010;diciembre;1; $16.063 
3721;Seguros Vida;2011;enero;0; $- 
3722;Seguros Vida;2011;febrero;5; $81.479 
3723;Seguros Vida;2011;marzo;2; $26.650 
3724;Seguros Vida;2011;abril;4; $79.245 
3725;Seguros Vida;2011;mayo;4; $19.470 
3726;Seguros Vida;2011;junio;1; $72.002 
3727;Seguros Vida;2011;julio;0; $- 
3728;Seguros Vida;2011;agosto;0; $- 
3729;Seguros Vida;2011;septiembre;0; $- 
3730;Seguros Vida;2011;octubre;0; $- 
3731;Seguros Vida;2011;noviembre;2; $9.184 
3732;Seguros Vida;2011;diciembre;3; $67.719 
3733;Seguros Vida;2012;enero;3; $27.468 
3734;Seguros Vida;2012;febrero;2; $71.554 
3735;Seguros Vida;2012;marzo;2; $41.917 
3736;Seguros Vida;2012;abril;0; $- 
3737;Seguros Vida;2012;mayo;5; $80.804 
3738;Seguros Vida;2012;junio;5; $8.443 
3739;Seguros Vida;2012;julio;0; $- 
3740;Seguros Vida;2012;agosto;4; $95.137 
3741;Seguros Vida;2012;septiembre;2; $60.419 
3742;Seguros Vida;2012;octubre;2; $59.276 
3743;Seguros Vida;2012;noviembre;4; $98.181 
3744;Seguros Vida;2012;diciembre;0; $- 
3745;Seguros Vida;2013;enero;0; $- 
3746;Seguros Vida;2013;febrero;2; $32.999 
3747;Seguros Vida;2013;marzo;0; $- 
3748;Seguros Vida;2013;abril;1; $72.705 
3749;Seguros Vida;2013;mayo;1; $96.753 
3750;Seguros Vida;2013;junio;2; $12.445 
3751;Seguros Vida;2013;julio;4; $47.722 
3752;Seguros Vida;2013;agosto;5; $93.869 
3753;Seguros Vida;2013;septiembre;3; $61.613 
3754;Seguros Vida;2013;octubre;0; $- 
3755;Seguros Vida;2013;noviembre;5; $86.282 
3756;Seguros Vida;2013;diciembre;5; $47.421 
3757;Seguros Vida;2014;enero;3; $29.768 
3758;Seguros Vida;2014;febrero;0; $- 
3759;Seguros Vida;2014;marzo;0; $- 
3760;Seguros Vida;2014;abril;5; $46.523 
3761;Seguros Vida;2014;mayo;3; $91.034 
3762;Seguros Vida;2014;junio;5; $53.661 
3763;Seguros Vida;2014;julio;4; $83.674 
3764;Seguros Vida;2014;agosto;2; $32.095 
3765;Seguros Vida;2014;septiembre;2; $71.682 
3766;Seguros Vida;2014;octubre;1; $78.854 
3767;Seguros Vida;2014;noviembre;0; $- 
3768;Seguros Vida;2014;diciembre;0; $- 
3769;Seguros Vida;2015;enero;2; $71.709 
3770;Seguros Vida;2015;febrero;1; $28.384 
3771;Seguros Vida;2015;marzo;5; $52.924 
3772;Seguros Vida;2015;abril;1; $58.805 
3773;Seguros Vida;2015;mayo;2; $27.140 
3774;Seguros Vida;2015;junio;1; $56.197 
3775;Seguros Vida;2015;julio;5; $9.417 
3776;Seguros Vida;2015;agosto;4; $77.244 
3777;Seguros Vida;2015;septiembre;5; $34.737 
3778;Seguros Vida;2015;octubre;4; $88.959 
3779;Seguros Vida;2015;noviembre;1; $10.774 
3780;Seguros Vida;2015;diciembre;5; $85.511 
3781;Seguros Vida;2016;enero;5; $14.850 
3782;Seguros Vida;2016;febrero;1; $47.507 
3783;Seguros Vida;2016;marzo;1; $40.906 
3784;Seguros Vida;2016;abril;5; $97.311 
3785;Seguros Vida;2016;mayo;0; $- 
3786;Seguros Vida;2016;junio;5; $99.069 
3787;Seguros Vida;2016;julio;4; $83.437 
3788;Seguros Vida;2016;agosto;1; $92.384 
3789;Seguros Vida;2016;septiembre;2; $20.307 
3790;Seguros Vida;2016;octubre;3; $48.719 
3791;Seguros Vida;2016;noviembre;3; $61.229 
3792;Seguros Vida;2016;diciembre;4; $44.854 
3793;Seguros Vida;2017;enero;2; $38.010 
3794;Seguros Vida;2017;febrero;3; $16.738 
3795;Seguros Vida;2017;marzo;4; $69.365 
3796;Seguros Vida;2017;abril;0; $- 
3797;Seguros Vida;2017;mayo;5; $19.151 
3798;Seguros Vida;2017;junio;5; $44.992 
3799;Seguros Vida;2017;julio;1; $69.736 
3800;Seguros Vida;2017;agosto;1; $40.998 
3801;Seguros Vida;2017;septiembre;1; $51.810 
3802;Seguros Vida;2017;octubre;1; $91.509 
3803;Seguros Vida;2017;noviembre;5; $37.130 
