Magnitud,Lugar,Fecha_Tiempo,Tipo_Magnitud,Tipo_Catastrofe,Longitud,Latitud,Profundidad
1.45,"8km SSW of Ridgemark, CA",1970-01-20 01:19:26.025650,md,earthquake,-121.4006667,36.742,10.2
0.66,"5km WSW of Ojai, CA",1970-01-20 01:19:26.023780,ml,earthquake,-119.2973333,34.439,8.04
1.15,"3km ENE of The Geysers, CA",1970-01-20 01:19:25.978060,md,earthquake,-122.7271652,38.7845001,1.2
0.58,"15 km NNE of Morrison, Oklahoma",1970-01-20 01:19:25.930589,ml,earthquake,-96.94416667,36.43133333,7.55
4.4,"61 km N of Bima, Indonesia",1970-01-20 01:19:25.749079,mb,earthquake,118.6378,-7.9139,10.0
0.78,"11km W of The Geysers, CA",1970-01-20 01:19:24.391970,md,earthquake,-122.881,38.7736667,3.52
1.57,"6 km ESE of La Parguera, Puerto Rico",1970-01-20 01:19:24.317470,md,earthquake,-66.9933333333333,17.9558333333333,9.98
0.9,"28 km SSE of Mina, Nevada",1970-01-20 01:19:24.173547,ml,earthquake,-118.0424,38.1402,9.6
1.22,"19km ESE of Bodfish, CA",1970-01-20 01:19:24.045890,ml,earthquake,-118.2991667,35.5243333,6.68
2.14,"10km WSW of Toms Place, CA",1970-01-20 01:19:23.880700,md,earthquake,-118.7801667,37.5198333,5.11
1.9,"172 km WSW of Adak, Alaska",1970-01-20 01:19:23.695576,ml,earthquake,-179.0393,51.4737,13.0
2.88,"6 km E of P?hala, Hawaii",1970-01-20 01:19:23.548130,ml,earthquake,-155.421,19.2003333333333,33.82
0.48,"6km NW of The Geysers, CA",1970-01-20 01:19:23.344380,md,earthquake,-122.7969971,38.8196678,2.87
0.37,"11km W of The Geysers, CA",1970-01-20 01:19:23.235020,md,earthquake,-122.8821667,38.7726667,3.64
0.04,"58 km WNW of Beluga, Alaska",1970-01-20 01:19:22.990060,ml,earthquake,-152.04,61.3946666666667,2.57
1.1,"104 km ENE of Lime Village, Alaska",1970-01-20 01:19:22.890146,ml,earthquake,-153.7564,61.8537,7.6
4.9,south of the Fiji Islands,1970-01-20 01:19:22.852156,mb,earthquake,-176.0916,-26.999,10.0
-0.3,"47 km WNW of Indian Springs, Nevada",1970-01-20 01:19:22.850924,ml,earthquake,-116.1117,36.8032,4.2
1.3,"33 km ESE of Skwentna, Alaska",1970-01-20 01:19:22.756947,ml,earthquake,-150.8557,61.8386,64.4
5.1,Kermadec Islands region,1970-01-20 01:19:22.717551,mb,earthquake,-176.0063,-27.2597,10.0
0.59,"14km SW of Mammoth Lakes, CA",1970-01-20 01:19:22.201880,md,earthquake,-119.0838333,37.5486667,2.73
1.78999996,"4 km ESE of P?hala, Hawaii",1970-01-20 01:19:21.919250,md,earthquake,-155.436828613281,19.1856670379639,32.6599998474121
2.35,"6 km S of Indios, Puerto Rico",1970-01-20 01:19:21.790280,md,earthquake,-66.8175,17.9348333333333,13.74
2.1,"20 km SSW of False Pass, Alaska",1970-01-20 01:19:21.494885,ml,earthquake,-163.5539,54.6898,13.2
0.36,"8km W of Cobb, CA",1970-01-20 01:19:21.477580,md,earthquake,-122.8126678,38.8326683,0.05
1.2,"13 km SSE of Anchorage, Alaska",1970-01-20 01:19:21.384643,ml,earthquake,-149.7611,61.1136,36.5
1.0,"26 km WSW of Augusta, Montana",1970-01-20 01:19:21.061180,ml,earthquake,-112.7308333,47.4383333,15.0
0.53,"3km ENE of The Geysers, CA",1970-01-20 01:19:19.774330,md,earthquake,-122.7258301,38.7908325,1.61
2.27999997,"3 km SW of P?hala, Hawaii",1970-01-20 01:19:19.663240,md,earthquake,-155.501007080078,19.1798324584961,34.4799995422363
1.19,"Rat Islands, Aleutian Islands, Alaska",1970-01-20 01:19:19.040820,ml,earthquake,178.312,52.045,5.84
3.7,"69 km SE of Adak, Alaska",1970-01-20 01:19:18.818484,ml,earthquake,-175.8554,51.4799,35.0
2.25,"26 km SSE of Waimea, Hawaii",1970-01-20 01:19:18.574750,md,earthquake,-155.574,19.8005,10.48
2.13000011,"4 km S of P?hala, Hawaii",1970-01-20 01:19:18.478160,md,earthquake,-155.473007202148,19.1660003662109,33.1699981689453
1.35,"18km NNW of Borrego Springs, CA",1970-01-20 01:19:17.832160,ml,earthquake,-116.4286667,33.4158333,14.64
1.18,"7km NE of Julian, CA",1970-01-20 01:19:17.783260,ml,earthquake,-116.5526667,33.1245,13.92
0.73,"2km NNW of Palomar Observatory, CA",1970-01-20 01:19:17.258250,ml,earthquake,-116.8741667,33.3691667,7.4
1.9,"56 km WNW of Nanwalek, Alaska",1970-01-20 01:19:17.093087,ml,earthquake,-152.8726,59.4929,90.5
0.45,"6km NW of The Geysers, CA",1970-01-20 01:19:16.759190,md,earthquake,-122.7995,38.8185,3.16
1.15,"21km N of Yucca Valley, CA",1970-01-20 01:19:16.721980,ml,earthquake,-116.446,34.3066667,9.12
1.45,"13km SSW of Searles Valley, CA",1970-01-20 01:19:16.439710,ml,earthquake,-117.4755,35.6685,6.23
2.5,"65 km SE of Adak, Alaska",1970-01-20 01:19:16.112646,ml,earthquake,-176.0523,51.4082,35.0
0.54,"19km E of Little Lake, CA",1970-01-20 01:19:16.093630,ml,earthquake,-117.695,35.9085,4.77
1.5,"11 km SSE of Point Possession, Alaska",1970-01-20 01:19:15.708153,ml,earthquake,-150.5849,60.8363,46.0
0.93,"4 km SW of Yacolt, Washington",1970-01-20 01:19:15.171270,ml,earthquake,-122.45783333333333,45.84166666666667,9.9
1.1,"135 km NW of Yakutat, Alaska",1970-01-20 01:19:14.927402,ml,earthquake,-141.6391,60.2916,5.1
1.19,"10km WNW of The Geysers, CA",1970-01-20 01:19:14.147360,md,earthquake,-122.8554993,38.8271675,2.47
2.54,"4 km WSW of La Parguera, Puerto Rico",1970-01-20 01:19:14.141460,md,earthquake,-67.0846666666667,17.9533333333333,11.73
1.0,Central Alaska,1970-01-20 01:19:14.099463,ml,explosion,-147.3732,64.9825,0.0
2.2,"56 km S of Whites City, New Mexico",1970-01-20 01:19:13.907411,ml,earthquake,-104.3216106,31.66488808,6.311523438
2.2,"83 km SW of Kaktovik, Alaska",1970-01-20 01:19:13.538617,ml,earthquake,-145.2163,69.6273,19.5
0.63,"65 km SE of West Yellowstone, Montana",1970-01-20 01:19:13.394710,md,earthquake,-110.4548333,44.2926667,4.65
0.02,"13km SSW of Trona, CA",1970-01-20 01:19:12.596270,ml,earthquake,-117.4081667,35.6481667,5.05
-0.15,"13km S of Trona, CA",1970-01-20 01:19:12.578750,ml,earthquake,-117.403,35.647,4.34
1.3,"72 km ESE of Denali National Park, Alaska",1970-01-20 01:19:12.004527,ml,earthquake,-150.4214,63.2596,115.2
1.4,"71 km ESE of Denali National Park, Alaska",1970-01-20 01:19:11.787029,ml,earthquake,-150.4822,63.2203,123.3
0.99,"2km N of The Geysers, CA",1970-01-20 01:19:11.772090,md,earthquake,-122.7584991,38.7949982,2.67
1.4,Central Alaska,1970-01-20 01:19:11.543086,ml,earthquake,-151.2986,62.4293,79.4
3.1,Nevada,1970-01-20 01:19:11.502275,ml,earthquake,-115.2854,38.0896,8.2
2.0,"65 km N of Petersville, Alaska",1970-01-20 01:19:10.859463,ml,earthquake,-150.7469,63.084,118.2
0.06,"20km WNW of Searles Valley, CA",1970-01-20 01:19:10.662420,ml,earthquake,-117.617,35.8051667,5.66
0.44,"30 km ESE of West Yellowstone, Montana",1970-01-20 01:19:10.653520,md,earthquake,-110.757,44.5475,5.55
0.7,"18 km S of Cantwell, Alaska",1970-01-20 01:19:10.317016,ml,earthquake,-148.9507,63.2215,10.3
0.98,"8km NNW of Aguanga, CA",1970-01-20 01:19:09.967320,ml,earthquake,-116.8971667,33.51,13.15
1.6,"32 km SE of Livengood, Alaska",1970-01-20 01:19:09.855741,ml,earthquake,-148.0035,65.3381,8.2
2.37,"3 km SW of Guánica, Puerto Rico",1970-01-20 01:19:09.759080,md,earthquake,-66.9361666666667,17.9495,12.86
4.01,"6 km SSW of Salvaleón de Higüey, Dominican Republic",1970-01-20 01:19:09.252350,md,earthquake,-68.725,18.561,108.0
1.9,"80 km W of Atka, Alaska",1970-01-20 01:19:08.748017,ml,earthquake,-175.3745,52.12,115.4
1.1,"16 km ESE of Denali Park, Alaska",1970-01-20 01:19:08.654595,ml,earthquake,-148.612,63.664,72.4
0.35,"5km WNW of The Geysers, CA",1970-01-20 01:19:08.564430,md,earthquake,-122.8061676,38.7926674,2.0
0.95,"3 km NNE of Jackson, Wyoming",1970-01-20 01:19:08.170790,ml,earthquake,-110.7421667,43.5121667,-0.24
1.75,"21 km ENE of Stanley, Idaho",1970-01-20 01:19:08.165940,ml,earthquake,-114.676,44.2651667,6.0
1.3,"55 km N of Petersville, Alaska",1970-01-20 01:19:07.930996,ml,earthquake,-150.7222,62.9968,94.8
1.3,"64 km WNW of Tyonek, Alaska",1970-01-20 01:19:07.713036,ml,earthquake,-152.2566,61.2784,116.8
0.8,"8 km NNW of Harding-Birch Lakes, Alaska",1970-01-20 01:19:07.546940,ml,earthquake,-146.6906,64.4329,3.2
2.04,Puerto Rico region,1970-01-20 01:19:07.534610,md,earthquake,-67.0781666666667,17.9378333333333,11.75
1.44,"14 km S of Trout Lake, Washington",1970-01-20 01:19:07.523230,ml,explosion,-121.551,45.86416666666667,-1.5
2.15,"10 km SSW of Guánica, Puerto Rico",1970-01-20 01:19:07.466430,md,earthquake,-66.955,17.891,10.11
1.4,"37 km N of Valdez, Alaska",1970-01-20 01:19:06.989703,ml,earthquake,-146.2817,61.4676,26.3
2.07,"2 km NE of La Parguera, Puerto Rico",1970-01-20 01:19:06.954870,md,earthquake,-67.0303333333333,17.9865,4.54
1.26,"5km S of Idyllwild, CA",1970-01-20 01:19:06.777860,ml,earthquake,-116.7213333,33.6953333,17.46
2.37,Puerto Rico region,1970-01-20 01:19:06.603520,md,earthquake,-66.928,17.9428333333333,14.04
0.8,"38 km S of New Allakaket, Alaska",1970-01-20 01:19:06.244052,ml,earthquake,-152.7836,66.2049,10.9
1.98,"5 km SW of Tallaboa, Puerto Rico",1970-01-20 01:19:05.829460,md,earthquake,-66.7463333333333,17.9521666666667,11.95
1.8,"17 km SSE of Sunnyside, Utah",1970-01-20 01:19:05.715920,md,earthquake,-110.2828333,39.4123333,-3.4
1.1,"4 km N of Big Lake, Alaska",1970-01-20 01:19:05.206198,ml,earthquake,-149.9475,61.5636,37.9
0.71,"16km ESE of Anza, CA",1970-01-20 01:19:04.811390,ml,earthquake,-116.506,33.5133333,14.41
1.26,"2km NE of Pinnacles, CA",1970-01-20 01:19:04.612830,md,earthquake,-121.1246667,36.5445,8.18
0.4,"13 km W of Greenwater, Washington",1970-01-20 01:19:04.271040,md,explosion,-121.82416666666667,47.162166666666664,-0.77
3.3,"46 km N of Arecibo, Puerto Rico",1970-01-20 01:19:04.028850,md,earthquake,-66.6386666666667,18.8831666666667,23.05
3.7,"22 km W of Klerksdorp, South Africa",1970-01-20 01:19:04.028802,ml,earthquake,26.4407,-26.8162,5.0
0.9,"40 km WNW of Central, Alaska",1970-01-20 01:19:03.504778,ml,earthquake,-145.617,65.704,15.6
1.0,"107 km NW of Yakutat, Alaska",1970-01-20 01:19:03.483141,ml,earthquake,-140.9639,60.291,4.0
1.24,"19km ENE of Little Lake, CA",1970-01-20 01:19:03.428970,ml,earthquake,-117.7053333,35.985,2.73
1.9,"11 km NW of Dawson City, Canada",1970-01-20 01:19:02.618977,ml,earthquake,-139.5907,64.1322,5.6
0.74,"7km W of Cobb, CA",1970-01-20 01:19:02.376560,md,earthquake,-122.8008347,38.8293343,1.85
4.5,"140 km NNW of Maumere, Indonesia",1970-01-20 01:19:02.369452,mb,earthquake,121.5478,-7.5399,10.0
1.89,"15 km SSE of Sunnyside, Utah",1970-01-20 01:19:02.354810,md,earthquake,-110.313,39.4225,-1.51
2.82,"20km SSE of Estacion Coahuila, B.C., MX",1970-01-20 01:19:02.315380,ml,earthquake,-114.9261667,32.0253333,20.68
2.04,"4 km W of Liborio Negron Torres, Puerto Rico",1970-01-20 01:19:02.237280,md,earthquake,-66.9848333333333,18.037,1.28
0.85,"6km SSW of Anza, CA",1970-01-20 01:19:02.236030,ml,earthquake,-116.6941667,33.4986667,11.43
0.35,"7km NW of The Geysers, CA",1970-01-20 01:19:02.088640,md,earthquake,-122.8095016,38.8235016,1.1
0.9,"52 km S of Denali National Park, Alaska",1970-01-20 01:19:01.994905,ml,earthquake,-151.5513,63.079,10.3
0.56,"4 km NE of Atka, Alaska",1970-01-20 01:19:01.830860,ml,earthquake,-174.161833333333,52.2278333333333,13.86
1.3,"130 km WNW of Yakutat, Alaska",1970-01-20 01:19:01.611455,ml,earthquake,-141.6439,60.2099,3.5
0.32,"7km NW of The Geysers, CA",1970-01-20 01:19:01.375410,md,earthquake,-122.8105,38.8245,1.49
0.1,"44 km ESE of Beatty, Nevada",1970-01-20 01:19:01.322040,ml,earthquake,-116.3284,36.7011,8.3
0.46,"6km W of Cobb, CA",1970-01-20 01:19:01.313260,md,earthquake,-122.7865,38.8228333,1.59
0.9,"52 km SSE of Denali National Park, Alaska",1970-01-20 01:19:01.190031,ml,earthquake,-151.4895,63.083,11.3
0.85,"8km NW of The Geysers, CA",1970-01-20 01:19:00.638150,md,earthquake,-122.8191681,38.8325005,1.37
2.14,"16 km SSE of Sunnyside, Utah",1970-01-20 01:19:00.540100,md,earthquake,-110.3036667,39.4146667,-2.49
0.68,"7km NW of The Geysers, CA",1970-01-20 01:19:00.071960,md,earthquake,-122.8008347,38.8258324,2.81
1.2,"35 km N of Petersville, Alaska",1970-01-20 01:18:59.869759,ml,earthquake,-150.7039,62.8177,79.1
0.71,"3km NW of The Geysers, CA",1970-01-20 01:18:59.868600,md,earthquake,-122.7858333,38.7928333,-0.03
4.3,"64 km ENE of Kabalo, Democratic Republic of the Congo",1970-01-20 01:18:59.569049,mb,earthquake,27.4464,-5.8253,10.0
1.78,"14km NW of Coso Junction, CA",1970-01-20 01:18:59.177520,ml,earthquake,-118.0626667,36.1328333,2.98
0.9,"24 km N of Nabesna, Alaska",1970-01-20 01:18:59.054371,ml,earthquake,-143.059,62.594,11.4
1.38,"5km SE of Home Gardens, CA",1970-01-20 01:18:58.879120,ml,quarry blast,-117.487,33.8465,-0.48
3.4,"29 km NE of Ranchester, Wyoming",1970-01-20 01:18:58.869619,ml,mining explosion,-106.8741,45.0782,0.0
0.84,"10km WNW of The Geysers, CA",1970-01-20 01:18:58.743630,md,earthquake,-122.8538333,38.8218333,2.52
0.22,"10km WNW of The Geysers, CA",1970-01-20 01:18:58.738280,md,earthquake,-122.8533333,38.822,2.69
1.56,Utah,1970-01-20 01:18:58.679380,md,earthquake,-110.3156667,39.4231667,-1.26
4.6,"Kermadec Islands, New Zealand",1970-01-20 01:18:58.522828,mb,earthquake,-177.5585,-30.0464,46.21
1.4,"62 km ENE of Pedro Bay, Alaska",1970-01-20 01:18:58.421462,ml,earthquake,-153.124,60.0463,7.1
1.61,"6 km SW of Des Moines, Washington",1970-01-20 01:18:58.279770,ml,earthquake,-122.39,47.37133333333333,22.04
1.4,"71 km SE of Denali National Park, Alaska",1970-01-20 01:18:58.138755,ml,earthquake,-150.5562,63.1664,110.9
1.3,"14km N of Ocotillo, CA",1970-01-20 01:18:57.887110,ml,earthquake,-115.9953333,32.8608333,8.13
1.3,"5 km NNE of Esquimalt, Canada",1970-01-20 01:18:57.809720,ml,earthquake,-123.38966666666667,48.48733333333333,16.41
2.0,"7 km NNW of Nikiski, Alaska",1970-01-20 01:18:57.698189,ml,earthquake,-151.3352,60.7523,67.1
1.4,"45 km NNW of Petersville, Alaska",1970-01-20 01:18:57.372087,ml,earthquake,-151.2581,62.8384,112.6
0.43,"21km NW of Parkfield, CA",1970-01-20 01:18:57.252980,md,earthquake,-120.5945,36.0301667,3.48
1.73,"17 km SSE of Sunnyside, Utah",1970-01-20 01:18:57.142490,md,earthquake,-110.2971667,39.4145,-3.47
-0.7,"62 km ENE of Pedro Bay, Alaska",1970-01-20 01:18:56.529420,ml,earthquake,-153.099166666667,60.0255,2.23
1.67,"12km N of Huron, CA",1970-01-20 01:18:55.579500,md,earthquake,-120.0945,36.315,14.16
4.0,"75 km W of Atka, Alaska",1970-01-20 01:18:55.226674,mb,earthquake,-175.2971,52.1136,147.47
5.1,"28 km NE of Pujocucho, Peru",1970-01-20 01:18:55.067907,mww,earthquake,-70.1608,-16.98,162.39
1.9,"39 km NNW of Valdez, Alaska",1970-01-20 01:18:54.897184,ml,earthquake,-146.6668,61.4501,12.9
0.9,"56 km S of Shungnak, Alaska",1970-01-20 01:18:54.742234,ml,earthquake,-157.2503,66.385,1.6
1.2,"62 km SSW of Tanana, Alaska",1970-01-20 01:18:54.140182,ml,earthquake,-152.3591,64.6202,24.4
1.6,"70 km N of Chickaloon, Alaska",1970-01-20 01:18:54.092439,ml,earthquake,-148.2893,62.4242,33.6
1.07,"3km SW of Anderson Springs, CA",1970-01-20 01:18:53.938340,md,earthquake,-122.7160034,38.7576675,0.79
-0.88,"62 km ENE of Pedro Bay, Alaska",1970-01-20 01:18:53.907930,ml,earthquake,-153.081666666667,60.0208333333333,1.29
2.3,"75 km SE of King Salmon, Alaska",1970-01-20 01:18:53.292239,ml,earthquake,-155.8342,58.1619,115.1
1.1,"38 km E of Chase, Alaska",1970-01-20 01:18:52.987626,ml,earthquake,-149.3584,62.4953,3.3
1.2,"7 km ENE of Rampart, Alaska",1970-01-20 01:18:52.712155,ml,earthquake,-150.0165,65.5256,21.1
1.0,"11 km ESE of Chickaloon, Alaska",1970-01-20 01:18:52.692843,ml,earthquake,-148.2525,61.7614,41.2
1.95,"23 km NW of Stanley, Idaho",1970-01-20 01:18:52.648670,ml,earthquake,-115.1668333,44.3516667,6.18
4.3,"295 km SW of Tennant Creek, Australia",1970-01-20 01:18:52.575093,mb,earthquake,131.9833,-21.3217,14.44
2.0,"16 km SSE of Sunnyside, Utah",1970-01-20 01:18:52.261520,md,earthquake,-110.3068333,39.4175,-2.25
0.7,"28 km ESE of Denali National Park, Alaska",1970-01-20 01:18:52.188335,ml,earthquake,-151.1611,63.4854,4.6
1.7,"101 km ESE of Adak, Alaska",1970-01-20 01:18:52.164907,ml,earthquake,-175.3907,51.3987,29.4
1.5,"15 km NW of Anchor Point, Alaska",1970-01-20 01:18:52.153905,ml,earthquake,-151.9896,59.8864,81.3
4.2,"26 km S of La Gomera, Guatemala",1970-01-20 01:18:51.876238,mb,earthquake,-91.0853,13.8408,65.84
2.06,"4 km SSW of La Parguera, Puerto Rico",1970-01-20 01:18:51.829200,md,earthquake,-67.0638333333333,17.9413333333333,12.12
0.8,"27 km SSW of Denali National Park, Alaska",1970-01-20 01:18:51.803427,ml,earthquake,-152.0054,63.3243,13.2
1.8,"139 km WSW of Adak, Alaska",1970-01-20 01:18:51.474907,ml,earthquake,-178.4517,51.3276,25.5
4.2,"140 km NW of Ternate, Indonesia",1970-01-20 01:18:51.047807,mb,earthquake,126.5451,1.735,44.0
1.76,"16 km SSE of Sunnyside, Utah",1970-01-20 01:18:50.989940,md,earthquake,-110.3048333,39.4158333,-2.17
1.3,Southern Alaska,1970-01-20 01:18:50.981944,ml,earthquake,-150.9584,61.7377,69.2
3.5,"108 km ESE of Adak, Alaska",1970-01-20 01:18:50.806676,ml,earthquake,-175.3179,51.3528,35.0
4.3,"128 km ESE of Iquique, Chile",1970-01-20 01:18:50.576909,mb,earthquake,-68.9838,-20.573,109.78
0.55,"11km SW of Anza, CA",1970-01-20 01:18:50.497440,ml,earthquake,-116.7588333,33.487,6.77
2.1,"Rat Islands, Aleutian Islands, Alaska",1970-01-20 01:18:50.353955,ml,earthquake,178.4849,51.9843,6.0
0.85,"6km WNW of Cobb, CA",1970-01-20 01:18:50.079590,md,earthquake,-122.7870026,38.8388329,1.46
0.9,"8km NW of San Jacinto, CA",1970-01-20 01:18:49.852490,ml,earthquake,-117.0066667,33.8408333,5.19
2.3,"63 km WNW of Toyah, Texas",1970-01-20 01:18:49.634527,ml,earthquake,-104.370036,31.60070977,7.596923828000001
1.4,"10km NNW of Big Bear City, CA",1970-01-20 01:18:49.277030,ml,quarry blast,-116.8848333,34.3413333,-1.4
1.57,"2 km NNE of P?hala, Hawaii",1970-01-20 01:18:48.742220,md,earthquake,-155.467833333333,19.2193333333333,34.61
0.81,"25 km SSW of Kanosh, Utah",1970-01-20 01:18:48.196480,md,earthquake,-112.5488333,38.591,1.86
1.2,"14 km NW of Susitna, Alaska",1970-01-20 01:18:48.134679,ml,earthquake,-150.6924,61.6379,62.3
2.14,"2 km SSE of P?hala, Hawaii",1970-01-20 01:18:48.102020,ml,earthquake,-155.470169067383,19.1801662445068,37.2999992370605
1.09,"10km SSW of Tres Pinos, CA",1970-01-20 01:18:47.976570,md,earthquake,-121.3545,36.7085,3.08
2.1,"102 km ESE of Adak, Alaska",1970-01-20 01:18:47.908529,ml,earthquake,-175.3457,51.4282,44.3
2.71,"8 km E of P?hala, Hawaii",1970-01-20 01:18:47.729410,ml,earthquake,-155.3975,19.2176666666667,32.54
0.37,"24km ESE of Little Lake, CA",1970-01-20 01:18:47.477590,ml,earthquake,-117.6688333,35.8436667,10.66
3.0,"7 km N of Kinney, Minnesota",1970-01-20 01:18:47.407837,ml,mining explosion,-92.7274,47.5794,0.0
1.5,"41 km N of Petersville, Alaska",1970-01-20 01:18:47.273097,ml,earthquake,-150.891,62.8649,92.0
1.17,"5 km WNW of Lucien, Oklahoma",1970-01-20 01:18:47.167669,ml,earthquake,-97.51816667,36.28816667,8.17
2.0,"69 km SE of Atka, Alaska",1970-01-20 01:18:47.116342,ml,earthquake,-173.6085,51.6945,41.4
1.49,"18km W of Searles Valley, CA",1970-01-20 01:18:46.943820,ml,earthquake,-117.6066667,35.7938333,8.51
0.65,"6km NNW of The Geysers, CA",1970-01-20 01:18:46.880280,md,earthquake,-122.7900009,38.8216667,1.15
1.4,"31 km WNW of Anchor Point, Alaska",1970-01-20 01:18:46.825877,ml,earthquake,-152.3326,59.9135,67.2
1.8,"58 km ESE of Pedro Bay, Alaska",1970-01-20 01:18:46.658582,ml,earthquake,-153.1467,59.5812,101.6
2.1,"Rat Islands, Aleutian Islands, Alaska",1970-01-20 01:18:46.516795,ml,earthquake,178.854,51.6242,54.3
4.2,Fiji region,1970-01-20 01:18:46.369984,mb,earthquake,-177.5738,-18.6799,423.49
1.1,"14km SW of Searles Valley, CA",1970-01-20 01:18:46.348830,ml,earthquake,-117.527,35.6938333,9.44
5.1,Chagos Archipelago region,1970-01-20 01:18:45.293803,mww,earthquake,68.6677,-5.2808,10.0
2.7,"144 km SSE of Atka, Alaska",1970-01-20 01:18:45.211672,ml,earthquake,-173.4883,50.9713,10.0
2.73,"9 km S of Volcano, Hawaii",1970-01-20 01:18:45.184540,md,earthquake,-155.2385,19.3593333333333,42.47
1.1,"64 km NNE of White Mountain, Alaska",1970-01-20 01:18:45.134435,ml,earthquake,-163.0673,65.2427,0.7
1.6,"8 km S of P?hala, Hawaii",1970-01-20 01:18:45.075900,md,earthquake,-155.485833333333,19.1276666666667,33.63
0.86,"9km WNW of Cobb, CA",1970-01-20 01:18:44.961200,md,earthquake,-122.8276672,38.8446655,2.16
1.1,"47 km SSE of Denali National Park, Alaska",1970-01-20 01:18:44.625804,ml,earthquake,-151.4282,63.1362,7.8
4.0,Kuril Islands,1970-01-20 01:18:44.609795,mb,earthquake,152.844,47.5601,120.32
1.73,"3km NNW of Pinnacles, CA",1970-01-20 01:18:44.606260,md,earthquake,-121.1518333,36.5598333,7.33
1.75,"15 km SSE of Sunnyside, Utah",1970-01-20 01:18:44.590800,ml,earthquake,-110.306,39.4225,-1.97
1.0,"22 km NW of Willow, Alaska",1970-01-20 01:18:44.326958,ml,earthquake,-150.2857,61.9086,11.5
0.83,"5km NW of The Geysers, CA",1970-01-20 01:18:44.321200,md,earthquake,-122.7938309,38.8110008,2.99
2.7,"71 km NNE of San Juan, Puerto Rico",1970-01-20 01:18:44.007950,md,earthquake,-65.8951666666667,19.0808333333333,30.7
1.6,"24 km SSW of Kivalina, Alaska",1970-01-20 01:18:43.950919,ml,earthquake,-164.7749,67.5248,24.2
1.43,"4 km SW of Guánica, Puerto Rico",1970-01-20 01:18:43.610890,md,earthquake,-66.939,17.942,10.36
1.51,"3 km WSW of Hormigueros, Puerto Rico",1970-01-20 01:18:42.850740,md,earthquake,-67.1566666666667,18.1313333333333,13.01
0.9,"73 km W of Salamatof, Alaska",1970-01-20 01:18:42.724314,ml,earthquake,-152.6669,60.6202,5.2
3.2,"247 km SE of Chiniak, Alaska",1970-01-20 01:18:42.525732,ml,earthquake,-149.2406,56.1444,10.0
